"item_id","item_name","publisher","genres","url","tags","sentiment","metascore","specs","price","release_date"
"4728","Voyage to Farland","Peculiar Games","['Adventure', 'Indie', 'RPG']","http://store.steampowered.com/app/364790/Voyage_to_Farland/","['Rogue-like', 'Adventure', 'RPG', 'Indie', 'Mystery Dungeon']","5 user reviews","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats']","5.99","2015-06-02"
"4729","Star Trek™: Judgment Rites","Interplay Entertainment Corp.","['Action', 'Adventure', 'Simulation']","http://store.steampowered.com/app/364800/Star_Trek_Judgment_Rites/","['Adventure', 'Action', 'Simulation', 'Classic', 'Space', 'Point & Click']","Positive","","['Single-player']","9.99","2015-05-08"
"4730","Star Trek™: Starfleet Academy","Interplay Entertainment Corp.","['Action', 'Adventure', 'Simulation']","http://store.steampowered.com/app/364810/Star_Trek_Starfleet_Academy/","['Simulation', 'Action', 'Adventure', 'FMV', 'Space', 'Sci-fi']","Very Positive","","['Single-player', 'Multi-player', 'Co-op']","9.99","2015-05-08"
"4731","BLEAK: Welcome to Glimmer","Tenwall Creatives, Inc.","['Action', 'Indie']","http://store.steampowered.com/app/364830/BLEAK_Welcome_to_Glimmer/","['Action', 'Indie', 'Platformer', 'Difficult', 'Great Soundtrack']","9 user reviews","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']","7.99","2016-04-08"
"4732","N2O: Nitrous Oxide","Console Classics","['Action', 'Racing']","http://store.steampowered.com/app/364840/N2O_Nitrous_Oxide/","['Action', 'Racing', 'Great Soundtrack']","Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","4.99","2015-06-29"
"4733","Genesis of Drones","boredmob.com","['Action', 'Casual', 'Indie']","http://store.steampowered.com/app/364880/Genesis_of_Drones/","['Action', 'Indie', 'Casual']","1 user reviews","","['Single-player', 'Full controller support']","0.99","2016-05-24"
"4734","The Lost Battalion: All Out Warfare","Impartial Studios","['Action', 'Casual', 'Indie']","http://store.steampowered.com/app/364890/The_Lost_Battalion_All_Out_Warfare/","['Action', 'Indie', 'Casual', 'World War I', 'Shooter']","Mixed","","['Single-player', 'Steam Trading Cards']","0.99","2015-04-23"
"4735","Red Bit Ninja","Seven Sails Games","['Action', 'Indie']","http://store.steampowered.com/app/364900/Red_Bit_Ninja/","['Indie', 'Action', 'Platformer']","1 user reviews","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","4.99","2015-05-04"
"4736","Koi-Koi Japan [Hanafuda playing cards]","Zoo Corporation","['Casual']","http://store.steampowered.com/app/364930/KoiKoi_Japan_Hanafuda_playing_cards/","['Casual', 'Card Game', 'Anime']","Very Positive","","['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']","9.99","2015-04-27"
"4737","Pony World 3","Play sp. z o. o.","['Casual', 'Indie']","http://store.steampowered.com/app/364940/Pony_World_3/","['Horses', 'Casual', 'Family Friendly', 'Indie', 'Simulation', 'Singleplayer', 'Cute', 'Dark Humor', 'Great Soundtrack', 'Sexual Content', 'World War II', 'MMORPG']","Mostly Positive","","['Single-player']","4.99","2015-04-27"
"4738","CopperCube 5 Game Engine","Ambiera e.U.","['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']","http://store.steampowered.com/app/364970/CopperCube_5_Game_Engine/","['Animation & Modeling', 'Design & Illustration', 'Game Development', 'Utilities', 'Software Training', 'Education']","Mostly Positive","","['Includes level editor']","74.99","2015-05-01"
"4739","Gynophobia","Andrii Vintsevych","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/365020/Gynophobia/","['Indie', 'Horror', 'Action', 'FPS', 'Adventure', 'First-Person', 'Shooter', 'Zombies', 'Mature', 'Dark', 'Gore', 'Psychological Horror', 'Violent', 'Psychological', 'Survival Horror', 'Atmospheric', 'Experimental', 'Great Soundtrack', 'Nudity']","Mixed","","['Single-player', 'Full controller support', 'Steam Trading Cards']","3.99","2015-07-31"
"4740","Escape","Stephane Bottin","['Free to Play', 'Indie', 'Strategy']","http://store.steampowered.com/app/365050/Escape/","['Free to Play', 'Indie', 'Strategy', '2D', 'Singleplayer']","Mixed","","['Single-player']","Free to Play","2015-04-20"
"4741","Titanis","Silver Goblet Games","['Action', 'Adventure', 'Indie', 'RPG']","http://store.steampowered.com/app/365060/Titanis/","['Action', 'Adventure', 'Indie', 'RPG']","9 user reviews","","['Single-player', 'Steam Achievements', 'Steam Cloud']","4.99","2015-06-08"
"4742","One Manga Day","DeXP, MyLifeGame.RU","['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']","http://store.steampowered.com/app/365070/One_Manga_Day/","['Free to Play', 'Anime', 'Visual Novel', 'Simulation', 'Indie', 'Nudity', 'Adventure', 'Casual', 'Psychological Horror']","Mixed","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']","Free to Play","2014-06-20"
"4743","Super Snow Fight","Deck13","['Action', 'Indie']","http://store.steampowered.com/app/365090/Super_Snow_Fight/","['Action', 'Indie']","9 user reviews","","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']","4.99","2015-11-24"
"4744","Curse of the Crescent Isle DX","Adam Mowery","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/365120/Curse_of_the_Crescent_Isle_DX/","['Adventure', 'Indie', 'Action', 'Pixel Graphics', 'Retro', 'Platformer', 'Female Protagonist']","Mostly Positive","","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","4.99","2015-08-21"
"4745","DREAMFLIGHT VR","","","http://store.steampowered.com/app/365140/DREAMFLIGHT_VR/","['Adventure', 'Simulation', 'VR']","7 user reviews","","['Single-player', 'Full controller support', 'Gamepad', 'Seated']","1.99",""
"4746","Kona","Parabole","['Adventure', 'Indie']","http://store.steampowered.com/app/365160/Kona/","['Adventure', 'Survival', 'Detective', 'First-Person', 'Atmospheric', 'Open World', 'Indie', 'Singleplayer', 'Exploration', 'Horror', 'Story Rich', 'Walking Simulator', 'Narration', 'Survival Horror', 'Surreal', 'Great Soundtrack', 'Puzzle', 'Kickstarter', 'Crowdfunded', 'Casual']","Very Positive","73","['Single-player', 'Steam Achievements', 'Full controller support']","19.99","2017-03-17"
"4747","Ogrest","","","http://store.steampowered.com/app/365170/Ogrest/","['Movie', 'Action', 'Anime', 'Cartoon']","Very Positive","","['Steam Trading Cards', 'Captions available']","2.99","2015-04-23"
"4748","TASTEE: Lethal Tactics","SkyBox Labs","['Indie', 'Strategy']","http://store.steampowered.com/app/365190/TASTEE_Lethal_Tactics/","['Strategy', 'Indie', 'Turn-Based', 'Tactical', 'Turn-Based Tactics', 'Asynchronous Multiplayer', 'Singleplayer']","Very Positive","","['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards']","14.99","2016-05-10"
"4749","LOUD on Planet X","Pop Sandbox","['Action', 'Casual', 'Indie']","http://store.steampowered.com/app/365200/LOUD_on_Planet_X/","['Indie', 'Casual', 'Action']","6 user reviews","72","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']","7.99","2016-04-19"
"4750","Hollywood Visionary","Choice of Games","['Indie', 'RPG']","http://store.steampowered.com/app/365210/Hollywood_Visionary/","['RPG', 'Indie', 'Choose Your Own Adventure', 'Text-Based']","Very Positive","","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']","5.99","2015-05-01"
"4751","Galaxy Union","cybercritics","['Strategy']","http://store.steampowered.com/app/365240/Galaxy_Union/","['Strategy', '4X', 'Space']","Mixed","","['Single-player']","4.99","2015-06-01"
"4752","Crash Dive","Panic Ensues Software","['Simulation', 'Strategy']","http://store.steampowered.com/app/365260/Crash_Dive/","['Simulation', 'Strategy', 'World War II', 'Naval']","Very Positive","","['Single-player', 'Steam Achievements', 'Stats']","6.99","2015-07-06"
"4753","Shadow Hunter","Jeff Trier","['Free to Play', 'Indie', 'RPG', 'Strategy']","http://store.steampowered.com/app/365270/Shadow_Hunter/","['Free to Play', 'Indie', 'RPG', 'Strategy', 'Board Game']","Mixed","","['Single-player']","Free to Play","2015-04-20"
"4754","Alexia Crow and the Cave of Heroes","Questtracers","['Adventure', 'Casual', 'Indie']","http://store.steampowered.com/app/365280/Alexia_Crow_and_the_Cave_of_Heroes/","['Adventure', 'Indie', 'Casual', 'Female Protagonist', 'Puzzle']","7 user reviews","","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","5.99","2015-05-04"
"4755","Transmissions: Element 120","Self Published","['Action', 'Free to Play', 'Indie']","http://store.steampowered.com/app/365300/Transmissions_Element_120/","['Free to Play', 'Action', 'Shooter', 'Zombies', 'Horror', 'Multiplayer', 'First-Person', 'FPS', 'Singleplayer', 'Mod', 'Indie', 'Atmospheric', 'Sci-fi', 'Survival', 'Short', 'Open World', 'Puzzle', 'Adventure', 'Co-op', 'Walking Simulator']","Very Positive","","['Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud']","Free to Play","2016-06-16"
"4756","Organ Biker","Screeching Wizard","['Action', 'Casual', 'Indie', 'Racing']","http://store.steampowered.com/app/365310/Organ_Biker/","['Racing', 'Indie', 'Action', 'Casual', 'Retro']","Mixed","","['Single-player', 'Full controller support', 'Steam Trading Cards']","0.99","2015-06-01"
"4757","Quadrant","Three Brothers Games","['Indie']","http://store.steampowered.com/app/365320/Quadrant/","['Indie', 'Horror', 'Sci-fi', 'Survival Horror', 'Stealth', 'Atmospheric']","Mixed","","['Single-player', 'Steam Achievements', 'Full controller support']","4.99","2015-05-26"
"4758","Jump/Boxer","Blaze Epic","['Action', 'Indie']","http://store.steampowered.com/app/365330/JumpBoxer/","['Action', 'Indie', 'Platformer', 'Retro', 'Pixel Graphics']","Mixed","","['Single-player', 'Steam Achievements', 'Partial Controller Support']","0.99","2015-04-24"
"4759","How to Take Off Your Mask","roseVeRte","['Adventure', 'Casual', 'Indie', 'Simulation']","http://store.steampowered.com/app/365350/How_to_Take_Off_Your_Mask/","['Visual Novel', 'Otome', 'Casual', 'Indie', 'Anime', 'Adventure', 'Simulation', 'Female Protagonist']","Very Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","11.99","2015-06-19"
"4760","Battle Brothers","Overhype Studios","['Indie', 'RPG', 'Strategy']","http://store.steampowered.com/app/365360/Battle_Brothers/","['Strategy', 'Turn-Based Combat', 'RPG', 'Medieval', 'Open World', 'Turn-Based', 'Turn-Based Tactics', 'Indie', 'Sandbox', 'Procedural Generation', 'Singleplayer', 'Tactical', 'Perma Death', 'Difficult', 'CRPG', 'Fantasy', 'Replay Value', 'Turn-Based Strategy', 'Great Soundtrack', 'Rogue-like']","Very Positive","80","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","29.99","2017-03-24"
"4761","Apollo4x","Digital Entertainment","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']","http://store.steampowered.com/app/365420/Apollo4x/","['Indie', 'Casual', 'Simulation', 'Strategy', 'RPG', 'Grand Strategy', 'Great Soundtrack', 'Action', 'Adventure', '4X']","Mostly Negative","","['Single-player', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor', 'Commentary available']","1.99","2015-05-05"
"4762","Everything is Black and White","Thomas Gwaltney","['Indie']","http://store.steampowered.com/app/365430/Everything_is_Black_and_White/","['Indie', 'Puzzle-Platformer']","9 user reviews","","['Single-player']","1.99","2015-04-23"
"4763","Platfinity™","Ian Martin, Retrolutionary.com","['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education']","http://store.steampowered.com/app/365440/Platfinity/","['Design & Illustration', 'Animation & Modeling', 'Education', 'Game Development', 'Gaming', 'GameMaker', 'Sandbox', 'Software', 'Replay Value']","Mostly Positive","","['Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor']","9.99","2016-05-25"
"4764","Hacknet","Surprise Attack","['Indie', 'Simulation']","http://store.steampowered.com/app/365450/Hacknet/","['Hacking', 'Simulation', 'Indie', 'Singleplayer', 'Great Soundtrack', 'Typing', 'Story Rich', 'Programming', 'Cyberpunk', 'Puzzle', 'Adventure', 'Sci-fi', '2D', 'Atmospheric']","Very Positive","82","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","9.99","2015-08-12"
"4765","Ravenmark: Scourge of Estellion","Slitherine Ltd.","['RPG', 'Strategy']","http://store.steampowered.com/app/365480/Ravenmark_Scourge_of_Estellion/","['Strategy', 'RPG', 'Tactical', 'Turn-Based', 'Turn-Based Tactics', 'Singleplayer', 'Turn-Based Strategy', 'Story Rich', 'Fantasy']","Mixed","75","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","14.99","2015-09-10"
"4766","quadrant","undef","['Indie']","http://store.steampowered.com/app/365500/quadrant/","['Indie', 'Rhythm']","Positive","","['Single-player', 'Steam Achievements', 'Full controller support']","3.99","2015-05-01"
"4767","Battle of the Bulge","Slitherine Ltd.","['Strategy']","http://store.steampowered.com/app/365560/Battle_of_the_Bulge/","['Strategy', 'World War II', 'Turn-Based Strategy', 'Turn-Based', 'War', 'Asynchronous Multiplayer', 'Wargame', 'Tactical', 'Turn-Based Tactics', 'Singleplayer']","Mixed","","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements']","9.99","2015-09-17"
"4768","Tom Clancy’s The Division™","Ubisoft","['Action', 'Adventure', 'RPG']","http://store.steampowered.com/app/365590/Tom_Clancys_The_Division/","['Open World', 'Third-Person Shooter', 'Multiplayer', 'Action', 'Co-op', 'Shooter', 'RPG', 'Post-apocalyptic', 'Online Co-Op', 'Survival', 'Massively Multiplayer', 'Tactical', 'Third Person', 'MMORPG', 'Adventure', 'Atmospheric', 'Singleplayer', 'Stealth', 'FPS', 'Sandbox']","Mixed","","['Single-player', 'Multi-player', 'Co-op', 'Steam Trading Cards', 'In-App Purchases']","49.99","2016-03-07"
"4769","WarBirds - World War II Combat Aviation","iEntertainment Network Inc","['Action', 'Adventure', 'Massively Multiplayer', 'Simulation']","http://store.steampowered.com/app/365620/WarBirds__World_War_II_Combat_Aviation/","['Action', 'Simulation', 'Massively Multiplayer', 'Adventure', 'World War II', 'Flight']","Mostly Negative","","['Single-player', 'Multi-player', 'Partial Controller Support']","14.99","2015-04-21"
"4770","OlliOlli2: Welcome to Olliwood","Devolver Digital","['Action', 'Indie', 'Sports']","http://store.steampowered.com/app/365660/OlliOlli2_Welcome_to_Olliwood/","['Indie', 'Sports', 'Action', '4 Player Local', 'Great Soundtrack', 'Local Multiplayer', 'Local Co-Op', 'Singleplayer', 'Difficult']","Very Positive","82","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']","14.99","2015-08-11"
"4771","Blender","Blender Foundation","['Animation &amp; Modeling', 'Design &amp; Illustration', 'Video Production']","http://store.steampowered.com/app/365670/Blender/","['Animation & Modeling', 'Free to Play', 'Game Development', 'Video Production', 'Design & Illustration', 'Software', 'Singleplayer', 'GameMaker', 'Difficult', 'Action', 'Anime', 'Funny']","Overwhelmingly Positive","","","Free","2015-07-03"
"4772","BRAWL","Bloober Team SA","['Action', 'Indie']","http://store.steampowered.com/app/365680/BRAWL/","['Indie', 'Action', 'Arcade', 'Multiplayer', 'Co-op']","Mostly Positive","","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","14.99","2015-08-13"
"4773","Skyrim Script Extender (SKSE)","The SKSE Team","['RPG']","http://store.steampowered.com/app/365720/Skyrim_Script_Extender_SKSE/","['Mod', 'Utilities', 'Game Development', 'RPG', 'Singleplayer']","Overwhelmingly Positive","","['Single-player', 'Partial Controller Support']","Free","2015-08-12"
"4774","Rugby World Cup 2015","Bigben Interactive, Plug In Digital","['Sports']","http://store.steampowered.com/app/365750/Rugby_World_Cup_2015/","['Sports']","Mostly Negative","","['Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","29.99","2015-09-04"
"4775","Vektor Wars","Super Icon Ltd","['Action', 'Indie']","http://store.steampowered.com/app/365760/Vektor_Wars/","['Indie', 'Action', 'Retro', 'FPS', 'Cyberpunk']","Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']","6.99","2015-06-04"
"4776","Volume","Bithell Games","['Action', 'Indie']","http://store.steampowered.com/app/365770/Volume/","['Stealth', 'Indie', 'Action', 'Cyberpunk', 'Singleplayer', 'Great Soundtrack', 'Top-Down', 'Strategy', 'Puzzle', 'Sci-fi', 'Level Editor', 'Futuristic', 'Atmospheric']","Very Positive","80","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']","19.99","2015-08-18"
"4777","AdvertCity","VoxelStorm","['Indie', 'Simulation', 'Strategy']","http://store.steampowered.com/app/365800/AdvertCity/","['Indie', 'Simulation', 'Strategy', 'Management', 'Cyberpunk', 'City Builder', 'Dystopian', 'Noir', 'Resource Management', 'Procedural Generation', 'Post-apocalyptic']","Mostly Negative","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']","19.99","2015-04-17"
"4778","Flying Tigers: Shadows Over China","ACE MADDOX","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","http://store.steampowered.com/app/365810/Flying_Tigers_Shadows_Over_China/","['Flight', 'World War II', 'Action', 'Simulation', 'Indie', 'Shooter', 'Arcade', 'Multiplayer', 'Casual', 'Adventure', 'Historical', 'Singleplayer', 'Third Person', 'Controller', 'Great Soundtrack', 'Competitive', 'Replay Value', 'Military', 'Atmospheric', 'Third-Person Shooter']","Mixed","","['Single-player', 'Online Multi-Player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","15.99","2017-05-29"
"4779","Starchaser: Priestess of the Night Sky","AGM PLAYISM","['Action', 'Indie']","http://store.steampowered.com/app/365850/Starchaser_Priestess_of_the_Night_Sky/","['Action', 'Indie', 'Anime', 'Physics', 'Cute', '3D Platformer', 'Science', 'Controller', '3D Vision', 'Magic', 'Cartoon', 'Atmospheric', 'Singleplayer', 'Cartoony', 'Futuristic', 'Colorful', 'Casual', 'Puzzle', 'Fantasy', 'Surreal']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']","9.99","2015-07-24"
"4780","Spaceman Sparkles 2","tjern","['Action']","http://store.steampowered.com/app/365860/Spaceman_Sparkles_2/","['Action', 'Bullet Hell', 'Indie']","Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","2.99","2015-05-20"
"4781","Below Kryll","Team Kryll","['Action', 'Adventure', 'Indie', 'RPG']","http://store.steampowered.com/app/365870/Below_Kryll/","['Action', 'Adventure', 'Indie', 'RPG', 'Platformer', 'Open World', 'Great Soundtrack', 'Pixel Graphics', 'Ninja', 'Level Editor']","Very Positive","","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Partial Controller Support', 'Includes level editor']","4.99","2015-09-07"
"4782","Mirrored - Chapter 1","Kelkafa Studios","['Adventure', 'Indie']","http://store.steampowered.com/app/365880/Mirrored__Chapter_1/","['Adventure', 'Indie', 'Point & Click', 'Mystery', 'Episodic', 'Thriller', 'First-Person', 'Puzzle', 'Casual', 'Sci-fi', 'Story Rich', 'Atmospheric']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","1.99","2015-10-30"
"4783","Pixel Dungeon","Retronic Games","['Adventure', 'Casual', 'Indie', 'RPG']","http://store.steampowered.com/app/365900/Pixel_Dungeon/","['Pixel Graphics', 'RPG', 'Adventure', 'Rogue-like', 'Indie', 'Casual', 'Dungeon Crawler', 'Difficult', 'Singleplayer']","Very Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats']","4.99","2015-05-29"
"4784","rFactor 2","Studio 397","['Racing', 'Simulation', 'Sports']","http://store.steampowered.com/app/365960/rFactor_2/","['Racing', 'Simulation', 'Sports', 'Realistic', 'Multiplayer', 'Driving', 'Singleplayer']","Mostly Positive","","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats']","31.99","2013-03-28"
"4785","Rogue System","Image Space Incorporated","['Simulation', 'Early Access']","http://store.steampowered.com/app/366000/Rogue_System/","['Early Access', 'Simulation', 'Space Sim', 'Space']","Very Positive","","['Single-player', 'Steam Achievements']","29.99","2016-05-16"
"4786","Generic Space Shooter","LionSword","['Action', 'Indie']","http://store.steampowered.com/app/366010/Generic_Space_Shooter/","['Action', 'Indie', 'Space', ""Shoot 'Em Up"", 'Shooter', 'Top-Down Shooter', '2D', 'Pixel Graphics', 'Top-Down', 'Family Friendly', 'Difficult', 'Singleplayer', 'Colorful', 'Great Soundtrack', 'Casual', 'Fast-Paced', 'Game Development', 'Programming']","Mostly Positive","","['Single-player', 'Full controller support']","2.99","2016-03-11"
"4787","Iggy's Egg Adventure","Ginger Labs LLC","['Action', 'Adventure', 'Indie']","http://store.steampowered.com/app/366040/Iggys_Egg_Adventure/","['Indie', 'Action', 'Adventure', 'Platformer', 'Dinosaurs', 'Cute', 'Blood', 'Family Friendly', 'Singleplayer']","Very Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","4.99","2015-08-27"
"4788","Teddy Terror","Rage Monster Games","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","http://store.steampowered.com/app/366060/Teddy_Terror/","['Early Access', 'Indie', 'Action', 'Adventure', 'RPG', 'Rogue-like', 'Horror']","Positive","","['Single-player']","4.99","2015-05-21"
"4789","Hounds : The Last Hope","Netmarble Games","['Action', 'Massively Multiplayer', 'RPG']","http://store.steampowered.com/app/366160/Hounds__The_Last_Hope/","['Action', 'Massively Multiplayer', 'RPG', 'Third-Person Shooter', 'Zombies', 'Free to Play']","Mixed","","['Multi-player', 'MMO', 'Co-op']","Free to Play","2016-01-27"
"4790","Disposable Heroes","Evilized productions","['Action', 'Adventure', 'Casual', 'Indie']","http://store.steampowered.com/app/366180/Disposable_Heroes/","['Adventure', 'Indie', 'Casual', 'Action']","Mixed","","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","4.99","2015-10-01"
"4791","Sleep Attack","Plug In Digital","['Casual', 'Indie', 'Strategy']","http://store.steampowered.com/app/366210/Sleep_Attack/","['Strategy', 'Indie', 'Casual', 'Tower Defense']","Mostly Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","6.99","2015-05-28"
"4792","Wurm Unlimited","Plug In Digital","['Adventure', 'Indie', 'RPG']","http://store.steampowered.com/app/366220/Wurm_Unlimited/","['Open World', 'RPG', 'Sandbox', 'Crafting', 'Building', 'Survival', 'Adventure', 'Multiplayer', 'Indie', 'Co-op', 'Base Building', 'MMORPG', 'PvP', 'Singleplayer', 'First-Person', 'Fantasy', 'Medieval', 'PvE', 'Simulation', 'Massively Multiplayer']","Mixed","","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Trading Cards']","29.99","2015-10-21"
"4793","BASEBALL STARS 2","SNK CORPORATION","['Sports']","http://store.steampowered.com/app/366230/BASEBALL_STARS_2/","['Sports', 'Arcade']","Positive","","['Single-player', 'Steam Achievements', 'Steam Cloud']","7.99","2016-04-27"
"4794","METAL SLUG","SNK CORPORATION","['Action']","http://store.steampowered.com/app/366250/METAL_SLUG/","['Action', 'Arcade', '2D', 'Side Scroller', ""Shoot 'Em Up"", 'Co-op', 'Retro', 'Classic', 'Pixel Graphics', 'Local Multiplayer', 'Shooter', 'Platformer', 'Funny', 'Fast-Paced', 'Adventure', 'Singleplayer', 'Multiplayer', 'Local Co-Op', 'Cartoony', 'Great Soundtrack']","Very Positive","","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']","7.99","2015-06-25"
"4795","METAL SLUG 2","SNK CORPORATION","['Action']","http://store.steampowered.com/app/366260/METAL_SLUG_2/","['Action', 'Arcade', '2D', 'Side Scroller', 'Classic', ""Shoot 'Em Up""]","Very Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']","6.99","2016-04-14"
"4796","SHOCK TROOPERS","SNK CORPORATION","['Action']","http://store.steampowered.com/app/366270/SHOCK_TROOPERS/","['Action', 'Arcade', 'Retro', '2D', ""Shoot 'Em Up""]","Positive","","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']","7.99","2016-05-18"
"4797","TWINKLE STAR SPRITES","SNK CORPORATION","['Action']","http://store.steampowered.com/app/366280/TWINKLE_STAR_SPRITES/","['Action', ""Shoot 'Em Up"", 'Female Protagonist', 'Arcade', 'Anime', 'Cute', ""1990's""]","Very Positive","","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","7.99","2016-05-26"
"4798","Carp Fishing Simulator","Dangerous Derk Interactive","['Simulation', 'Sports', 'Early Access']","http://store.steampowered.com/app/366290/Carp_Fishing_Simulator/","['Early Access', 'Simulation', 'Sports', 'Fishing', 'Relaxing', 'Multiplayer']","Mixed","","['Single-player', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']","12.99","2015-04-28"
"4799","Seasons after Fall","Focus Home Interactive","['Adventure', 'Indie']","http://store.steampowered.com/app/366320/Seasons_after_Fall/","['Adventure', 'Indie', 'Platformer', 'Great Soundtrack', 'Atmospheric', 'Puzzle-Platformer', '2D', 'Cute', 'Singleplayer', 'Puzzle', 'Fantasy', 'Hand-drawn', 'Side Scroller', 'Metroidvania']","Very Positive","75","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","14.99","2016-09-02"
"4800","ROGUS - Kingdom of The Lost Souls","IronDrop Studios","['Indie']","http://store.steampowered.com/app/366350/ROGUS__Kingdom_of_The_Lost_Souls/","['Indie']","3 user reviews","","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']","4.99","2015-06-30"
"4801","Savage Resurrection","S2 Games, LLC","['Action', 'RPG', 'Strategy']","http://store.steampowered.com/app/366440/Savage_Resurrection/","['Action', 'Strategy', 'Multiplayer', 'RPG', 'FPS', 'RTS', 'MOBA', 'First-Person', 'Sci-fi', 'Free to Play']","Mixed","","['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","Free to Play","2016-08-18"
"4802","Pavel Quest","ElevenSeventy, LLC","['Action', 'Indie']","http://store.steampowered.com/app/366460/Pavel_Quest/","['Action', 'Indie', 'Platformer']","6 user reviews","","['Single-player', 'Partial Controller Support']","2.99","2015-05-13"
